País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1970;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1971;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1972;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1973;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1974;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1975;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1976;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1977;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1978;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1979;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
