Fuente;País;ID indicador CEPALSTAT;Indicador;Tema;Área;Ruta temática;Unidad;Número de registros;Primer periodo;Último periodo;Último valor disponible;Última actualización indicador;Estado descarga;Error descarga;Archivo valores CSV.GZ;Archivo catálogo JSON;Archivo catálogo Excel;URL API;URL fuente
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1755;Capacidad instalada de generación de energía eléctrica (serie histórica);Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Electricidad;Megavatios;46;1970;2015;31036.8226;Sep 12 2023 12:20PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1755/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4150;Capacidad instalada de generación de energía eléctrica, por fuente de energía;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Electricidad;Megavatios;128;2000;2024;0.0;May  5 2026 11:37AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4150/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);1754;Consumo de electricidad;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Electricidad;Gigavatios-hora;55;1970;2024;65321.65772944076;May  4 2026  4:40PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/1754/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4234;Pérdidas eléctricas;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Electricidad;Gigavatios-hora;55;1970;2024;15214.4151535541;May  4 2026  5:09PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4234/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4235;Pérdidas eléctricas como proporción de la oferta total de electricidad;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Electricidad;Porcentaje;55;1970;2024;18.61457967571684;May  4 2026  5:25PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4235/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4236;Composición de la oferta de energía primaria renovable, por tipo de energía;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Energías renovables;Porcentaje;155;1970;2024;96.2;Apr 21 2026  1:05PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4236/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2486;Oferta de energía primaria renovable y no renovable, por tipo de energía;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Energías renovables;Terajulios;481;1970;2024;472.792026993342;Apr 21 2026 12:54PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2486/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3883;Proporción de energía renovable en el consumo final total de energía (en porcentajes) EG_FEC_RNEW;"Objetivos de Desarrollo Sostenible
";INDICADOR 7.2.1 Proporción de energía renovable en el consumo final total de energía;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Energías renovables;Porcentaje;34;1990;2023;27.18;Jun  1 2026  6:14PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3883/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3154;Proporción de energía renovable en la oferta de energía primaria;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Energías renovables;Porcentaje;55;1970;2024;21.09736244938165;Apr 20 2026  5:30PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3154/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4244;Inversión pública en energías renovables;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Inversiones y subsidios energéticos;Millones de dólares;30;2000;2021;0.03394762366634336;Jan 21 2026  3:19PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4244/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4826;Subsidios a los combustibles fósiles (consumo y producción) (miles de millones de dólares nominales de los Estados Unidos) ER_FFS_CMPT_CD;"Objetivos de Desarrollo Sostenible
";INDICADOR 12.c.1 Cuantía de los subsidios a los combustibles fósiles (producción y consumo) por unidad del PIB;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Inversiones y subsidios energéticos;Mil millones de dólares corrientes de los Estados Unidos;15;2010;2024;7.52271;Jun  1 2026  5:49PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4826/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4827;Subsidios a los combustibles fósiles (consumo y producción) per capita (dólares nominales de los Estados Unidos) ER_FFS_CMPT_PC_CD;"Objetivos de Desarrollo Sostenible
";INDICADOR 12.c.1 Cuantía de los subsidios a los combustibles fósiles (producción y consumo) por unidad del PIB;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Inversiones y subsidios energéticos;Dólares de los Estados Unidos;15;2010;2024;264.83256;Jun  1 2026  5:49PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4827/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4375;Subsidios a los combustibles fósiles (de consumo y producción) como  proporción del PIB total (%) ER_FFS_CMPT_GDP;"Objetivos de Desarrollo Sostenible
";INDICADOR 12.c.1 Cuantía de los subsidios a los combustibles fósiles (producción y consumo) por unidad del PIB;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Inversiones y subsidios energéticos;Porcentaje;15;2010;2024;5.94981;Jun  1 2026  5:49PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4375/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5730;Consumo final de energía;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Producción, comercio y consumo de energía;Terajulios;782;1970;2024;194.974411131768;May  4 2026 11:18AM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5730/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);2487;Oferta de energía primaria y secundaria;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Producción, comercio y consumo de energía;Terajulios;984;1970;2024;472.792026993342;Apr 20 2026  6:12PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/2487/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5672;Producción de energía;Estadísticas e Indicadores Ambientales;Producción y consumo de energía de recursos renovables y no renovables;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos energéticos > Producción, comercio y consumo de energía;Terajulios;998;1970;2024;472.792026993342;Apr 23 2026 12:51PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5672/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4185;Extracción de agua, por sector;Estadísticas e Indicadores Ambientales;Captación, uso y devolución de agua;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos hídricos > Extracción, uso y retornos de agua;Porcentaje;99;1990;2022;3.506096887;Nov 24 2025  4:55PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4185/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);4186;Intensidad hídrica del valor agregado agrícola;Estadísticas e Indicadores Ambientales;Captación, uso y devolución de agua;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos hídricos > Extracción, uso y retornos de agua;Extracción de agua agrícola (miles de m3) por millón de dólares de valor agregado (a precios constantes de 2018);28;1990;2017;1.664082276848559;Nov 24 2025  4:57PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/4186/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3854;Uso eficiente de los recursos hídricos (en dólares estadounidenses por metro cúbico) ER_H2O_WUEYST;"Objetivos de Desarrollo Sostenible
";INDICADOR 6.4.1 Cambio en el uso eficiente de los recursos hídricos con el paso del tiempo;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos hídricos > Extracción, uso y retornos de agua;En dólares estadounidenses por metro cúbico;96;2000;2023;9.01;Jun  1 2026  6:29PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3854/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);3853;Nivel de estrés hídrico: extracción de agua dulce en proporción a los recursos de agua dulce disponibles (en porcentajes) ER_H2O_STRESS;"Objetivos de Desarrollo Sostenible
";INDICADOR 6.4.2 Nivel de estrés hídrico: extracción de agua dulce en proporción a los recursos de agua dulce disponibles;Clasificación temática general > Ambientales > Recursos ambientales y su uso > Recursos hídricos > Recursos hídricos;Porcentaje;96;2000;2023;0.26;Jun  1 2026  6:31PM;Con datos;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/3853/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
