Fuente;País;Frecuencia;Código indicador;Indicador;Tema;Base de datos;Dimensiones disponibles;Número de series;Número de registros;Primer periodo;Último periodo;Último periodo con dato;Último valor disponible;Última actualización OIT;Archivo datos comprimidos
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_AGE_JBT_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, edad y ordenamiento del tiempo de trabajo;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad, ordenamiento del tiempo de trabajo;135;2160;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_AGE_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo y edad;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad;45;720;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_AGE_OCU_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, edad y ocupación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad, ocupación;210;3307;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_ECO_EDU_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, actividad económica y educación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, educación;1006;12756;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_ECO_EST_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, actividad económica y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, tamaño del establecimiento;72;1152;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_ECO_INS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, actividad económica y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, sector público/privado;126;2016;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_ECO_MTS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, actividad económica y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, estado civil;168;2423;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_ECO_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo y actividad económica;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica;99;1582;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_EST_MTS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, tamaño del establecimiento y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, tamaño del establecimiento, estado civil;120;1806;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_EST_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, tamaño del establecimiento;30;480;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_INS_MTS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, sector público/privado y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, sector público/privado, estado civil;36;556;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_INS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, sector público/privado;9;144;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo;3;48;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_OCU_EDU_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, ocupación y educación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, educación;235;2928;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_OCU_EST_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, ocupación y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, tamaño del establecimiento;60;940;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_OCU_INS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, ocupación y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, sector público/privado;135;2131;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_OCU_MTS_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo, ocupación y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, estado civil;59;849;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_TEMP_SEX_OCU_NB;Promedio de horas efectivamente trabajadas por semana por persona ocupada según sexo y ocupación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación;45;720;2005Q1;2012Q3;2012Q3;39.92;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_ECO_OCU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según actividad económica y ocupación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);actividad económica, ocupación;207;3106;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_AGE_ECO_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, edad y actividad económica;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad, actividad económica;336;5284;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_AGE_INS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, edad y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad, sector público/privado;72;1152;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_AGE_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y edad;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad;45;720;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_AGE_OCU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, edad y ocupación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, edad, ocupación;210;3276;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_ECO_EDU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, actividad económica y educación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, educación;997;12368;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_ECO_EST_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, actividad económica y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, tamaño del establecimiento;72;1152;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_ECO_INS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, actividad económica y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, sector público/privado;126;2016;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_ECO_MTS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, actividad económica y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica, estado civil;167;2371;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_ECO_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y actividad económica;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, actividad económica;99;1579;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_EDU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y educación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, educación;48;645;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_EST_MTS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, tamaño del establecimiento y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, tamaño del establecimiento, estado civil;120;1760;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_EST_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, tamaño del establecimiento;30;480;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_INS_MTS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, sector público/privado y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, sector público/privado, estado civil;36;556;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_INS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, sector público/privado;9;144;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_MTS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, estado civil;12;189;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo;3;48;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_OCU_EDU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, ocupación y educación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, educación;233;2834;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_OCU_EST_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, ocupación y tamaño del establecimiento;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, tamaño del establecimiento;60;926;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_OCU_INS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, ocupación y sector público/privado;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, sector público/privado;135;2117;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_OCU_MTS_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo, ocupación y estado civil;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación, estado civil;59;841;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;HOW_XEES_SEX_OCU_NB;Promedio de horas efectivamente trabajadas por semana por asalariado según sexo y ocupación;Horas de trabajo;Estadísticas de Salarios y Tiempo de Trabajo (COND);sexo, ocupación;45;720;2005Q1;2012Q3;2012Q3;41.43;02/09/2026 07:02:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_AGE_EDU_NB;Población en edad de trabajar según sexo, edad y educación (millares);Población;Indicadores de Educación y Desajuste (EMI);sexo, edad, educación;558;7551;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_AGE_LMS_NB;Población en edad de trabajar según sexo, edad y situación en el mercado de (millares);Población;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad, situación en el mercado de trabajo;192;3072;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:12:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_AGE_MTS_NB;Poblacion en edad de trabajar según sexo, edad y estado civil (millares);Población;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, edad, estado civil;381;5925;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:08:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_AGE_NB;Población en edad de trabajar según sexo y edad (millares);Población;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad;84;1506;1999Q1;2013Q4;2013Q4;21623.039;02/09/2026 07:12:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_EDU_LMS_NB;Población en edad de trabajar según sexo, educación and situación en el mercado de trabajo (millares);Población;Indicadores de Educación y Desajuste (EMI);sexo, educación, situación en el mercado de trabajo;72;1002;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_EDU_MTS_NB;Población en edad de trabajar según sexo, educación y estado civil (millares);Población;Indicadores de Educación y Desajuste (EMI);sexo, educación, estado civil;72;957;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_EDU_NB;Población en edad de trabajar según sexo y educación (millares);Población;Indicadores de Educación y Desajuste (EMI);sexo, educación;48;657;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_LMS_NB;Población en edad de trabajar según sexo and situación en el mercado de trabajo (millares);Población;Estadísticas sobre la Fuerza Laboral (LFS);sexo, situación en el mercado de trabajo;12;192;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:12:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_MTS_LMS_NB;Población en edad de trabajar según sexo, estado civil and situación en el mercado de trabajo (millares);Población;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, estado civil, situación en el mercado de trabajo;48;738;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:08:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;POP_XWAP_SEX_MTS_NB;Poblacion en edad de trabajar según sexo y estado civil (millares);Población;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, estado civil;33;528;2005Q1;2012Q3;2012Q3;21172.017;02/09/2026 07:08:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;UNE_DEA1_SEX_AGE_RT;Tasa de desocupación, DES según sexo y edad (%);Desempleo y subutilización de la fuerza de trabajo;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad;3;78;2003Q3;2013Q4;2013Q4;7.714;30/08/2026 07:25:23;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;UNE_DEAP_SEX_AGE_EDU_RT;Tasa de desocupación según sexo, edad y educación (%);Desempleo y subutilización de la fuerza de trabajo;Indicadores de Educación y Desajuste (EMI);sexo, edad, educación;555;6870;2005Q1;2012Q3;2012Q3;5.969;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;UNE_DEAP_SEX_AGE_MTS_RT;Tasa de desocupación según sexo, edad y estado civil (%);Desempleo y subutilización de la fuerza de trabajo;Indicadores de Igualdad de Género y No Discriminación (GEND);sexo, edad, estado civil;381;5279;2005Q1;2012Q3;2012Q3;5.969;02/09/2026 07:08:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;UNE_DEAP_SEX_AGE_RT;Tasa de desocupación según sexo y edad (%);Desempleo y subutilización de la fuerza de trabajo;Estadísticas sobre la Fuerza Laboral (LFS);sexo, edad;84;1545;1990Q2;2013Q4;2013Q4;6.602;02/09/2026 07:12:08;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
OIT - ILOSTAT;Venezuela;Trimestral;UNE_DEAP_SEX_EDU_MTS_RT;Tasa de desocupación según sexo, educación y estado civil (%);Desempleo y subutilización de la fuerza de trabajo;Indicadores de Educación y Desajuste (EMI);sexo, educación, estado civil;69;783;2005Q1;2012Q3;2012Q3;5.969;02/09/2026 07:05:10;assets/data/ilo/csv/ove_oit_ilostat_venezuela_trimestral.csv.gz
